event_id,matchup,home_team,away_team,commence_time,player_name,prop_type,bookmaker,bet_type,line_value,odds_price,last_update,retrieved_at
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Skylar Diggins-Smith,player_points_alternate,DraftKings,Over,29.5,4000,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Skylar Diggins-Smith,player_threes_alternate,DraftKings,Over,0.5,-280,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Skylar Diggins-Smith,player_threes_alternate,DraftKings,Over,1.5,165,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Skylar Diggins-Smith,player_threes_alternate,DraftKings,Over,2.5,550,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Skylar Diggins-Smith,player_threes_alternate,DraftKings,Over,3.5,1800,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_assists_alternate,DraftKings,Over,2.5,-350,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_assists_alternate,DraftKings,Over,3.5,-140,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_assists_alternate,DraftKings,Over,4.5,155,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_assists_alternate,DraftKings,Over,5.5,310,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_assists_alternate,DraftKings,Over,6.5,650,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_assists_alternate,DraftKings,Over,7.5,1300,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_assists_alternate,DraftKings,Over,8.5,2800,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_points_alternate,DraftKings,Over,5.5,-700,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_points_alternate,DraftKings,Over,7.5,-295,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_points_alternate,DraftKings,Over,9.5,-145,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_points_alternate,DraftKings,Over,10.5,-105,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_points_alternate,DraftKings,Over,11.5,125,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_points_alternate,DraftKings,Over,14.5,295,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_points_alternate,DraftKings,Over,17.5,700,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_points_alternate,DraftKings,Over,19.5,1200,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_rebounds_alternate,DraftKings,Over,2.5,-330,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_rebounds_alternate,DraftKings,Over,3.5,-140,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_rebounds_alternate,DraftKings,Over,4.5,155,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_rebounds_alternate,DraftKings,Over,5.5,320,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_rebounds_alternate,DraftKings,Over,6.5,650,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_rebounds_alternate,DraftKings,Over,7.5,1300,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Gabby Williams,player_rebounds_alternate,DraftKings,Over,8.5,2500,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_assists_alternate,DraftKings,Over,2.5,-275,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_assists_alternate,DraftKings,Over,3.5,-115,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_assists_alternate,DraftKings,Over,4.5,195,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_assists_alternate,DraftKings,Over,5.5,400,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_assists_alternate,DraftKings,Over,6.5,850,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_assists_alternate,DraftKings,Over,7.5,1900,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_points_alternate,DraftKings,Over,7.5,-1400,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_points_alternate,DraftKings,Over,9.5,-575,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_points_alternate,DraftKings,Over,11.5,-295,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_points_alternate,DraftKings,Over,14.5,-130,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_points_alternate,DraftKings,Over,17.5,160,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_points_alternate,DraftKings,Over,19.5,265,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_points_alternate,DraftKings,Over,24.5,850,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_points_alternate,DraftKings,Over,29.5,3000,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,4.5,-1100,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,5.5,-525,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,6.5,-270,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,7.5,-155,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,8.5,105,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,9.5,170,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,10.5,275,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,11.5,425,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,12.5,700,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,13.5,1100,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Aliyah Boston,player_rebounds_alternate,DraftKings,Over,14.5,1900,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_points_alternate,DraftKings,Over,11.5,-1600,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_points_alternate,DraftKings,Over,14.5,-550,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_points_alternate,DraftKings,Over,17.5,-250,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_points_alternate,DraftKings,Over,19.5,-160,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_points_alternate,DraftKings,Over,21.5,-105,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_points_alternate,DraftKings,Over,24.5,175,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_points_alternate,DraftKings,Over,29.5,500,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_points_alternate,DraftKings,Over,34.5,1400,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_points_alternate,DraftKings,Over,39.5,4000,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_threes_alternate,DraftKings,Over,0.5,-1400,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_threes_alternate,DraftKings,Over,1.5,-270,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_threes_alternate,DraftKings,Over,2.5,110,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_threes_alternate,DraftKings,Over,3.5,270,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_threes_alternate,DraftKings,Over,4.5,650,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Kelsey Mitchell,player_threes_alternate,DraftKings,Over,5.5,1700,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_points_alternate,DraftKings,Over,9.5,-1600,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_points_alternate,DraftKings,Over,11.5,-750,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_points_alternate,DraftKings,Over,14.5,-300,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_points_alternate,DraftKings,Over,17.5,-145,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_points_alternate,DraftKings,Over,18.5,-115,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_points_alternate,DraftKings,Over,19.5,110,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_points_alternate,DraftKings,Over,24.5,320,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_points_alternate,DraftKings,Over,29.5,950,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_points_alternate,DraftKings,Over,34.5,3000,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_rebounds_alternate,DraftKings,Over,3.5,-1200,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_rebounds_alternate,DraftKings,Over,4.5,-525,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_rebounds_alternate,DraftKings,Over,5.5,-245,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_rebounds_alternate,DraftKings,Over,6.5,-140,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_rebounds_alternate,DraftKings,Over,7.5,125,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_rebounds_alternate,DraftKings,Over,8.5,215,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_rebounds_alternate,DraftKings,Over,9.5,350,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_rebounds_alternate,DraftKings,Over,10.5,600,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_rebounds_alternate,DraftKings,Over,11.5,1000,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_rebounds_alternate,DraftKings,Over,12.5,1700,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_threes_alternate,DraftKings,Over,0.5,-575,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_threes_alternate,DraftKings,Over,1.5,-125,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_threes_alternate,DraftKings,Over,2.5,255,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
c416f257064252a180c067b758496186,Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,2025-08-26T23:00:00Z,Nneka Ogwumike,player_threes_alternate,DraftKings,Over,3.5,700,2025-08-26T22:21:38Z,2025-08-26T15:22:47.548917
