EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyFG3A,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Offensive Fouls Drawn,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,ShortMidRangeFGM,PenaltyArc3FGA,ShortMidRangeAssists,OffThreePtRebounds,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,SecondChanceAtRimFGA,FTDefRebounds,SelfOReb,LostBallSteals,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,DefFTReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,PenaltyFG3M,PtsPutbacks,LongMidRangeAssists,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,LongMidRangeFGM,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PtsUnassisted3s,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGM,Loose Ball Fouls,PenaltyArc3Accuracy,Arc3PctBlocked,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGM,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,BlockedLongMidRange,StepOutOfBoundsTurnovers,Charge Fouls,BlockedCorner3
1642822,1611661331,Kaitlyn Chen,Kaitlyn Chen,1642822,GSV,-278.0,-5.0,14.0,47,48,12.0,19.0,9.0,95,1.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,4.0,11.0,2.0,3.0,2.0,16.0,42,1.0,1.0,0.0,5.0,1.0,5.0,2.0,4.0,0.0,8.0,6.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,11.0,1.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.2,0.5,0.2,0.5333333333333333,1.25,0.3333333333333333,0.21428571428571427,0.09090909090909091,0.3333333333333333,28.070175438596493,0.0,0.0,0.14285714285714285,0.07142857142857142,0.1111111111111111,0.13043478260869565,0.04,0.0,0.0,0.125,0.21428571428571427,0.3333333333333333,0.5,0.0,0.07142857142857142,0.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.5,0.0,0.0,0.42857142857142855,0.6666666666666666,0.4487357142857143,0.3489,0.37124,0.06666666666666667,0.08333333333333333,0.0,0.3125,0.25,7.318181818181818,24.266666666666666,0.2553191489361702,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204329,1611661331,Kiah Stokes,Kiah Stokes,204329,GSV,1613.0,27.0,-5.0,66,66,0.0,4.0,11.0,132,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,2.0,1.0,7.0,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,8.0,0.0,0.0,3.0,4.0,7.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.42857142857142855,0.0,0.4375,0.0,0.0,0.2857142857142857,0.0,0.0,10.256410256410255,0.0,0.0,0.2,0.0,0.21428571428571427,0.20588235294117646,0.0,0.0,0.125,0.2,0.2857142857142857,1.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.4472642857142857,0.2979,0.0,0.125,0.16666666666666666,0.0,0.0,0.0,5.119999999999999,23.65,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.42857142857142855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628931,1611661331,Gabby Williams,Gabby Williams,1628931,GSV,1568.9999999999998,26.0,15.0,104,103,15.0,18.0,15.0,207,1.0,2.0,0.0,0.0,3.0,0.0,5.0,14.0,2.0,4.0,8.0,5.0,14.0,3.0,26.0,112,3.0,2.0,2.0,7.0,1.0,1.0,1.0,6.0,6.0,2.0,12.0,14.0,5.0,1.0,5.0,2.0,7.0,0.0,5.0,16.0,1.0,0.0,5.0,1.0,7.0,4.0,11.0,5.0,3.0,3.0,3.0,2.0,1.0,6.0,0.0,2.0,0.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,6.0,15.0,0.75,0.75,0.8,0.35714285714285715,0.35714285714285715,0.5,1.0,0.5227272727272727,1.25,0.5652173913043478,0.5833333333333334,1.5,0.6363636363636364,0.125,0.0,23.770491803278688,0.5,0.0,0.037037037037037035,0.047619047619047616,0.2777777777777778,0.13333333333333333,0.07692307692307693,0.0,0.0,0.21428571428571427,0.09090909090909091,0.5,0.5,1.0,0.13636363636363635,0.0,0.6363636363636364,0.35714285714285715,0.35714285714285715,0.8,0.4,0.0,0.0,0.7272727272727273,0.35714285714285715,0.47903636363636365,0.46398333333333336,0.43245,0.045454545454545456,0.125,0.0,0.2692307692307692,0.23076923076923078,9.8625,25.078571428571426,0.14423076923076922,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.1,0.5,0.13636363636363635,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0967741935483871,0.10714285714285714,0.0,0.3333333333333333,0.5,0.5,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
203026,1611661331,Tiffany Hayes,Tiffany Hayes,203026,GSV,261.0,4.0,-6.0,7,8,0.0,0.0,2.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.44745,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631039,1611661331,Miela Sowah,Miela Sowah,1631039,GSV,157.0,3.0,-6.0,6,7,3.0,7.0,1.0,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.52245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643479,1611661331,Ndjakalenga Mwenentanda,Ndjakalenga Mwenentanda,1643479,GSV,61.0,1.0,-2.0,2,4,2.0,4.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628899,1611661325,Myisha Hines-Allen,Myisha Hines-Allen,1628899,IND,1274.2,21.0,2.0,49,47,9.0,9.0,6.0,96,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,1.0,0.0,6.0,55,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.5,0.0,0.42857142857142855,0.0,0.42857142857142855,1.0,0.0,0.14285714285714285,0.16666666666666666,0.0,16.666666666666664,0.5,0.0,0.25,0.0,0.25,0.25,0.06666666666666667,0.0,0.0,0.2857142857142857,0.7142857142857143,0.6,0.6,0.6666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.8571428571428571,0.0,0.5351142857142858,0.0,0.4907,0.0,0.0,0.0,0.3333333333333333,0.0,3.183333333333333,23.5,0.1836734693877551,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1628909,1611661325,Kelsey Mitchell,Kelsey Mitchell,1628909,IND,787.0,13.0,-5.0,71,71,25.0,21.0,10.0,142,7.0,9.0,3.0,3.0,2.0,2.0,2.0,7.0,1.0,9.0,13.0,2.0,9.0,6.0,30.0,91,4.0,1.0,1.0,7.0,3.0,4.0,4.0,13.0,6.0,12.0,3.0,7.0,2.0,1.0,4.0,0.0,4.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,13.0,25.0,0.3333333333333333,0.375,0.5,0.2222222222222222,0.2222222222222222,0.6923076923076923,0.75,0.5454545454545454,0.5,0.6,0.7,0.5909090909090909,0.4090909090909091,0.07692307692307693,0.1111111111111111,32.53012048192771,1.0,0.0,0.0,0.0625,0.0,0.0,0.1,0.0,0.0,0.0,0.4090909090909091,0.7777777777777778,0.875,0.42857142857142855,0.09090909090909091,0.09090909090909091,0.3181818181818182,0.2857142857142857,0.2857142857142857,0.5,0.2,0.3333333333333333,1.0,0.8181818181818182,0.2857142857142857,0.4853386363636364,0.5176000000000001,0.4760333333333333,0.125,0.2,0.0,0.23333333333333334,0.43333333333333335,5.861538461538462,25.344444444444445,0.352112676056338,2.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.1111111111111111,1.0,4.0,0.0,2.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.5,0.5,0.4444444444444444,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.8,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.2,0.75,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629482,1611661325,Sophie Cunningham,Sophie Cunningham,1629482,IND,329.99999999999994,5.0,-5.0,56,55,23.0,19.0,8.0,111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,7.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.5,0.0,0.0,3.125,0.0,0.0,0.16666666666666666,0.0,0.125,0.15,0.038461538461538464,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,22.6,0.4107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641648,1611661325,Aliyah Boston,Aliyah Boston,1641648,IND,-231.20000000000005,-4.0,0.0,59,57,18.0,14.0,8.0,116,6.0,7.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,8.0,12.0,1.0,2.0,4.0,23.0,68,2.0,0.0,0.0,4.0,2.0,3.0,4.0,8.0,8.0,8.0,3.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,0.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,6.0,1.0,0.0,1.0,0.0,1.0,8.0,18.0,0.5,0.5714285714285714,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6785714285714286,0.6666666666666666,0.6764705882352942,1.0,0.6666666666666666,0.14285714285714285,0.0,0.0,26.086956521739133,1.0,0.0,0.09090909090909091,0.14285714285714285,0.125,0.10526315789473684,0.07407407407407407,0.0,0.0,0.14285714285714285,0.5,0.8571428571428571,0.8571428571428571,0.5,0.07142857142857142,0.0,0.14285714285714285,0.5,0.5,1.0,0.0,0.3333333333333333,1.0,0.6428571428571429,0.5,0.4966785714285714,0.48945000000000005,0.4877666666666667,0.06666666666666667,0.07692307692307693,0.0,0.17391304347826086,0.34782608695652173,5.533333333333334,23.8,0.3050847457627119,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642286,1611661325,Caitlin Clark,Caitlin Clark,1642286,IND,47.599999999999966,1.0,2.0,70,68,24.0,19.0,10.0,138,4.0,4.0,1.0,1.0,1.0,0.0,2.0,9.0,1.0,5.0,9.0,2.0,9.0,4.0,20.0,79,0.0,1.0,0.0,3.0,1.0,2.0,2.0,4.0,2.0,8.0,6.0,9.0,2.0,0.0,6.0,1.0,7.0,1.0,5.0,15.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,0.0,0.0,2.0,3.0,2.0,0.0,5.0,0.0,2.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,24.0,0.2,0.2,1.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.5,0.4444444444444444,0.2,0.5,1.5,0.3333333333333333,0.5,0.0,0.0,31.645569620253163,0.4,0.0,0.3333333333333333,0.0,0.0,0.19047619047619047,0.0,0.0,0.6666666666666666,0.0,0.2222222222222222,1.0,1.0,0.0,0.05555555555555555,0.0,0.5,0.2222222222222222,0.2222222222222222,1.0,1.0,0.2,1.0,0.7222222222222222,0.2222222222222222,0.46684444444444445,0.52035,0.36395999999999995,0.05263157894736842,0.1,0.0,0.15,0.2,7.455555555555555,27.722222222222225,0.34285714285714286,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.6,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
